#OTU ID	magic.0040.S71.R1.001	magic.0112.S49.R1.001	magic.0134.S97.R1.001	magic.0317.S53.R1.001	magic.0020.S23.R1.001	magic.0402.S78.R1.001	magic.0232.S75.R1.001	magic.0315.S29.R1.001	magic.0435.S43.R1.001	magic.0018.S106.R1.001	magic.0124.S61.R1.001	magic.0150.S50.R1.001	magic.0532.S92.R1.001	magic.0030.S59.R1.001	magic.0079.S84.R1.001	magic.0013.S58.R1.001	magic.0132.S85.R1.001	magic.0316.S41.R1.001	magic.0374.S54.R1.001	magic.0001.S22.R1.001	magic.0243.S99.R1.001	magic.0173.S98.R1.001	magic.0542.S57.R1.001	magic.0146.S109.R1.001	magic.0100.S96.R1.001	magic.0537.S104.R1.001	magic.0156.S62.R1.001	magic.0244.S111.R1.001	magic.0456.S79.R1.001	magic.0339.S30.R1.001	magic.0053.S24.R1.001	magic.0367.S42.R1.001	magic.0016.S82.R1.001	magic.0164.S74.R1.001	magic.0231.S63.R1.001	magic.0551.S105.R1.001	magic.0048.S83.R1.001	magic.0331.S77.R1.001	magic.0440.S55.R1.001	magic.0004.S34.R1.001	magic.0531.S80.R1.001	magic.0179.S110.R1.001	magic.0526.S56.R1.001	magic.0539.S33.R1.001	magic.0075.S60.R1.001	magic.0149.S38.R1.001	magic.0242.S87.R1.001	magic.0514.S44.R1.001	magic.0246.S28.R1.001	magic.0017.S94.R1.001	magic.0078.S72.R1.001	magic.0011.S46.R1.001	magic.0109.S25.R1.001	magic.0131.S73.R1.001	magic.0552.S117.R1.001	magic.0465.S91.R1.001	magic.0015.S70.R1.001	magic.0527.S68.R1.001	magic.0021.S35.R1.001	magic.0063.S48.R1.001	magic.0396.S66.R1.001	magic.0337.S113.R1.001	magic.0471.S103.R1.001	magic.0428.S102.R1.001	magic.0547.S81.R1.001	magic.0287.S76.R1.001	magic.0272.S52.R1.001	magic.0148.S26.R1.001	magic.0110.S37.R1.001	magic.0050.S95.R1.001	magic.0307.S112.R1.001	magic.0170.S86.R1.001	magic.0268.S40.R1.001	magic.0417.S90.R1.001	magic.0300.S100.R1.001	magic.0538.S116.R1.001	magic.0334.S89.R1.001	magic.0290.S88.R1.001	magic.0541.S45.R1.001	magic.0278.S64.R1.001	magic.0335.S101.R1.001	magic.0059.S36.R1.001	magic.0549.S93.R1.001	magic.0217.S51.R1.001	magic.0543.S69.R1.001	magic.0322.S65.R1.001	magic.0433.S31.R1.001	magic.0429.S114.R1.001	magic.0473.S115.R1.001	magic.0189.S39.R1.001	magic.0028.S47.R1.001	magic.0101.S108.R1.001	magic.0185.S27.R1.001	magic.0484.S32.R1.001	Postive.Control.S107.R1.001	Blank.S67.R1.001
NC_005008.1_Staphylococcus_epidermidis_ATCC_12228_plasmid_pSE-12228-01-_complete_sequence	29	0	127	3	0	0	1	0	0	15	0	8	0	5	0	86	91	1	0	0	0	5	1	13	0	0	2	0	33	0	1	1	50	3	0	0	3	1	0	136	0	7	0	0	1	4	0	84	0	0	0	0	2	0	0	0	5	1	0	0	0	46	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	34	1	0	0	0	0	0
NC_004943.1_Bifidobacterium_longum_NCC2705_plasmid_pBLO1-_complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0
NC_006085.1_Propionibacterium_acnes_KPA171202-_complete_genome	2035	280	139	4	9	4	3	0	31	25	1	0	1	119	13	338	3	1	0	14	1	7	2	68	1	3	6	10	95	0	32	78	219	23	1	6	11	180	1	11	2	3	0	4	44	14	7	129	3	34	0	0	1	0	2	0	42	9	3	0	5	14	0	2	16	9	2	6	14	5	4	17	3	2	1	2	9	110	1	1	1	1	1	6	1	2	0	0	6	23	26	0	0	0	0	2
NC_005957.1_{Bacillus_thuringiensis}_serovar_konkukian_str._97-27_chromosome-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_006297.1_Bacteroides_fragilis_YCH46_plasmid_pBFY46-_complete_sequence	0	0	0	0	2	0	10	0	7	0	13	0	0	5	1	0	0	0	6	18	0	0	0	0	0	63	0	0	0	22	0	0	13	0	0	0	0	0	0	31	8	0	0	19	1	0	0	0	1	0	0	3	0	0	5	0	1	0	51	62	0	0	3	0	0	0	6	1	0	2	4	1	0	0	0	0	2	0	0	1	0	0	5	0	0	0	0	1	9	0	0	0	0	0	0	0
NC_006300.1_Mannheimia_succiniciproducens_MBEL55E-_complete_genome	30	0	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	0	0	0	0	8	0	0	1	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	5	1	0	1	0	0	0	2	0	15	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_009614.1_Bacteroides_vulgatus_ATCC_8482-_complete_genome	51	114	252	510	20247	1651	6274	260326	132717	254	182294	172	67487	62957	47200	15587	277	225	86862	3307	2045	39	286	1597	310011	280295	720	7855	42	327596	50658	100922	1027	433	119	206	32	597	195	1743	154357	18	82676	3505	119138	679	142536	30888	36200	173293	15	14786	160	496	84877	135596	61	546	294065	301970	71	39394	46176	43	794	45546	11518	41569	58720	10102	5480	643	360	3619	214	2511	1245	142	88501	10961	29	50926	12985	44	14923	34	136	1626	8578	2949	16526	0	9	21	1	2
NC_008261.1_Clostridium_perfringens_ATCC_13124-_complete_genome	3	0	31250	566	9	30	64	0	25	6	0	245	10	1748	0	19606	31075	82	7	2	1	2	12760	8948	166	1	18321	0	2	9	77	0	0	5	10585	3098	2	2310	6	6	8	56219	9	3	3	15627	0	508049	7	4	0	3	9	12458	0	5	274	450	160	33	2	1	0	690	15714	101	0	1	55	42	0	0	4	0	1	2	37	45	30	0	2	4	5	2158	9	0	0	2	0	100	144	0	0	0	0	0
NC_007795.1_Staphylococcus_aureus_subsp._aureus_NCTC_8325_chromosome-_complete_genome	1	0	2240	0	0	2	74	0	1	3	0	1	8	10	1	17	5	34	0	0	123	633	14	0	0	5	40	0	0	0	2	0	0	1275	0	0	1	4	35	0	0	79	0	0	0	27	452	32	1	5058	0	0	213	1	22	3200	0	0	26	3	90	0	1	1	1	652	0	0	0	1	13	41	0	0	1147	20	1	3864	0	1	25	0	6	2848	0	0	21	0	0	24	22	0	0	0	0	0
NC_007606.1_Shigella_dysenteriae_Sd197_chromosome-_complete_genome	3	589	2069	30	69	319	95	1	55	5034	1418	4090	2	428	239	2	5374	9	26	4499	197	5072	9	15	3013	381	38	858	8	9	5	0	4005	29	3557	2823	3787	0	0	4012	98	85	4	238	16	20	0	36	2	94	4071	28	4	3898	27	2	3096	1086	1321	588	24	3	79	351	50	10	1	132	17	3	43	41	10	4	312	3	91	3	15	139	6	4	68	15	126	0	2	292	0	53	69	1	0	0	0	0
NC_007168.1_Staphylococcus_haemolyticus_JCSC1435_DNA-_complete_genome	247	20	519	43	12	1	16	0	0	169	0	3	0	27	210	465	208	3	0	6	0	45	22	44	2	0	5	1	6	0	28	16	24	22	0	0	14	22	1	17	0	7	0	0	0	8	5	812	0	28	2	0	27	1	0	0	30	0	0	0	0	69	0	1	98	0	2	1	9	8	0	59	0	0	1	0	0	53	0	0	1	47	0	0	0	0	4	0	0	152	2	0	0	0	0	0
NC_007164.1_Corynebacterium_jeikeium_K411_complete_genome	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	0	1	2	0	0	7	1	1	0	0	3	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	2	6	2	1	7	0	2	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	11	3	0	0	0	1	1	0	0	1	0	0	0	0	0	0
NC_006512.1_Idiomarina_loihiensis_L2TR-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_006375.1_Lactobacillus_plantarum_WCFS1_plasmid_pWCFS101-_complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_006350.1_Burkholderia_pseudomallei_K96243_chromosome_1-_complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_006461.1_Thermus_thermophilus_HB8_chromosome-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007005.1_Pseudomonas_syringae_pv._syringae_B728a_chromosome-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007169.1_Staphylococcus_haemolyticus_JCSC1435_plasmid_pSHaeA_DNA-_complete_sequence	2	1	57	0	0	0	5	0	0	24	0	1	0	14	0	309	194	0	0	0	0	8	0	1	0	0	2	0	1	0	0	2	8	0	0	1	2	0	0	18	0	0	0	0	0	3	0	213	0	29	0	0	2	0	0	0	0	0	0	0	0	32	0	0	44	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NC_007351.1_Staphylococcus_saprophyticus_subsp._saprophyticus_ATCC_15305_plasmid_pSSP1-_complete_sequence	15	1	3	6	0	0	0	0	0	0	0	0	0	1	0	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	1	0	0	0	0	0	2	0	0	0	0	0	1	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	0	0	0	0	0	0
NC_007350.1_Staphylococcus_saprophyticus_subsp._saprophyticus_ATCC_15305_DNA-_complete_genome	7	0	10	0	0	0	0	0	0	1	0	0	0	0	1	5	3	0	0	0	1	1	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	2	0	6	0	0	0	0	0	0	0	4	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	31	0	0	0	0	0	0
NC_007519.1_Desulfovibrio_alaskensis_G20-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	74	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007626.1_Magnetospirillum_magneticum_AMB-1_DNA-_complete_genome	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007643.1_Rhodospirillum_rubrum_ATCC_11170_chromosome-_complete_genome	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007641.1_Rhodospirillum_rubrum_ATCC_11170_plasmid_unnamed-_complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007930.1_Lactobacillus_salivarius_UCC118_plasmid_pMP118-_complete_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	53	0	0	0	0	0	0	1	234	0	0	1	0	1	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	1	0	0	0	0	0	0	0	4471	11	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0
NC_007929.1_Lactobacillus_salivarius_UCC118_chromosome-_complete_genome	68	0	27	9	0	0	2	0	0	0	1	0	0	0	18	0	36	0	0	0	0	0	19	0	1	0	6	0	8	0	0	196	0	0	0	0	0	30	0	0	0	7	0	14	0	0	1	38	0	4	0	2	0	0	0	2	0	0	1	2	0	72	0	0	0	44	0	0	0	10	0	9	0	0	11	1	1	54	0	0	14	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0
NC_008054.1_Lactobacillus_delbrueckii_subsp._bulgaricus_ATCC_11842_complete_genome	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	4	195	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NC_007951.1_Paraburkholderia_xenovorans_LB400_chromosome_1-_complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_007973.1_Cupriavidus_metallidurans_CH34-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_007974.2_Cupriavidus_metallidurans_CH34_megaplasmid-_complete_sequence	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_008226.1_Clostridioides_difficile_630_plasmid_pCD630-_complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_008530.1_Lactobacillus_gasseri_ATCC_33323-_complete_genome	0	0	5	6	0	1	0	0	1	0	1	0	1	3	0	1	1	0	0	8	0	0	0	0	0	0	0	0	0	0	2	1183	245	0	1	2	2	7	1	14354	0	0	2	1	0	16	0	219	1	18	0	0	0	0	0	2	2	1	0	0	0	0	0	40	0	1	542	0	2	0	1	1	0	0	5	1	12	383259	11	0	0	9	1	0	0	0	0	0	778	138	28	0	0	0	0	0
NC_008526.1_Lactobacillus_paracasei_ATCC_334_chromosome-_complete_genome	0	0	18	0	1195	1	0	0	40	2	2	0	0	109	1	2	94	0	0	3	3532	0	4	0	0	1	76	689	0	0	1	1	135	2	15	0	0	2	7	27	2	2	7	5	15344	1	1	6	103	0	1	0	4	0	3	7	0	11	0	6	0	0	0	1	3	16	0	11	18397	291	0	0	1	0	0	4	5	2351	704	0	11	1	23	0	4374	0	0	0	0	31	95	0	0	0	0	0
NC_008502.1_Lactobacillus_paracasei_ATCC_334_plasmid_1-_complete_sequence	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	16	0	0	0	0	0	0	92	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	37	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	34	8	0	0	0	0	0	0	0	24	10	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0
NC_008498.1_Lactobacillus_brevis_ATCC_367_plasmid_1-_complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_008345.1_Shewanella_frigidimarina_NCIMB_400-_complete_genome	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_008344.1_Nitrosomonas_eutropha_C91-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	25	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_008312.1_Trichodesmium_erythraeum_IMS101-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_008435.1_Rhodopseudomonas_palustris_BisA53-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_008525.1_Pediococcus_pentosaceus_ATCC_25745-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_008528.1_Oenococcus_oeni_PSU-1-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_008618.1_Bifidobacterium_adolescentis_ATCC_15703_DNA-_complete_genome	5	5085	2357	17	1616	125	12242	1	12675	8	1561	211	1882	709	92752	11	171	55	427	10	5	2	11	1	12	596	151	2601	14151	211	22449	3	27	247	14	11	44	112	307	1	992	16	1805	4531	26506	72	322406	325	1576	110	6	1688	2519	347	6158	262701	7	29	1	11	131	1	506	26	53	20313	53565	1366	24844	1083	721	15501	377	1883	613	4990	566	1363	1126	322	8	26766	1257	5631	49	1926	693	7561	257	1015	302	0	3	0	0	1
NC_008570.1_Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966_chromosome-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_008531.1_Leuconostoc_mesenteroides_subsp._mesenteroides_ATCC_8293-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_008593.1_Clostridium_novyi_NT-_complete_genome	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	110	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009089.1_Clostridioides_difficile_630-_complete_genome	0	22	1	9	48	139	2	1	9	12	0	50	27	1	75	0	19	575	3557	2	39	0	61	1	1	117	0	275	0	993	0	0	0	0	226	83	0	0	1	1	207	3	48	19	0	0	0	75	1	156	5	1	0	179	307	0	34	13	0	0	3871	0	2	53	2	37	0	0	1	0	18	0	6	0	71	1	2	1	4	0	9	0	411	27	1	1	0	0	0	38	6	0	0	0	0	0
NC_009009.1_Streptococcus_sanguinis_SK36_chromosome-_complete_genome	22	9	36	3	61	0	2	0	8	5	0	0	1	16	1	33	25	0	0	0	8	4	44	13	1	0	12	1	0	0	2	2	7	0	2	3	11	27	1	3	0	54	0	44	0	6	4	2	0	15	1	2	5	1	2	17	1	0	0	2	1	40	0	3	1	7	0	1	4	9	1	1	0	0	6	3	2	92	0	0	4	2	2	11	0	10	4	0	4	0	0	0	0	0	0	0
NC_008800.1_Yersinia_enterocolitica_subsp._enterocolitica_8081_chromosome-_complete_genome	0	0	24	74	9	0	0	0	0	9	7	1	0	6	0	0	24	1	0	0	1	6	28	0	2	1	0	1	0	0	0	2	0	2	14	10	6	138	4	0	3	0	2	0	1	1	0	2	0	0	13	0	0	0	0	1	1	4	17	12	4	2	0	16	21	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0	0	0	1	0	0	0	0	0
NC_008791.1_Yersinia_enterocolitica_subsp._enterocolitica_8081_plasmid_pYVe8081-_complete_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009344.1_Shigella_dysenteriae_Sd197_plasmid_pSD197_spA-_complete_sequence	0	0	184	1	3	13	45	0	43	273	1	229	0	1	1	0	0	4	0	35	2	80	0	0	360	0	1	6	1	0	0	0	45	2	171	53	193	0	0	29	0	0	0	0	0	1	0	0	0	68	178	0	1	193	3	0	160	69	0	0	0	0	4	0	0	1	0	1	0	0	0	17	0	0	0	2	1	0	8	7	3	0	0	0	10	0	0	3	0	1	2	0	0	0	0	0
NC_009092.1_Shewanella_loihica_PV-4-_complete_genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_009349.1_Aeromonas_salmonicida_subsp._salmonicida_A449_plasmid_4-_complete_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
NC_009495.1_Clostridium_botulinum_A_str._ATCC_3502_chromosome-_complete_genome	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
